350.0482	5.998e-48
350.0660	6.041e-48
350.0837	6.089e-48
350.1014	6.141e-48
350.1192	6.196e-48
350.1369	6.255e-48
350.1546	6.317e-48
350.1724	6.382e-48
350.1901	6.449e-48
350.2079	6.518e-48
350.2256	6.591e-48
350.2434	6.665e-48
350.2611	6.741e-48
350.2789	6.818e-48
350.2966	6.893e-48
350.3144	6.970e-48
350.3321	7.047e-48
350.3499	7.123e-48
350.3676	7.198e-48
350.3854	7.272e-48
350.4032	7.345e-48
350.4209	7.416e-48
350.4387	7.485e-48
350.4564	7.551e-48
350.4742	7.614e-48
350.4920	7.674e-48
350.5098	7.730e-48
350.5275	7.783e-48
350.5453	7.832e-48
350.5631	7.876e-48
350.5809	7.918e-48
350.5987	7.953e-48
350.6164	7.985e-48
350.6342	8.012e-48
350.6520	8.033e-48
350.6698	8.049e-48
350.6876	8.061e-48
350.7054	8.068e-48
350.7232	8.070e-48
350.7410	8.065e-48
350.7588	8.056e-48
350.7766	8.042e-48
350.7944	8.023e-48
350.8122	7.998e-48
350.8300	7.971e-48
350.8478	7.938e-48
350.8656	7.901e-48
350.8834	7.859e-48
350.9012	7.815e-48
350.9191	7.765e-48
350.9369	7.712e-48
350.9547	7.654e-48
350.9725	7.594e-48
350.9903	7.530e-48
351.0082	7.464e-48
351.0260	7.396e-48
351.0438	7.325e-48
351.0616	7.253e-48
351.0795	7.178e-48
351.0973	7.102e-48
351.1151	7.026e-48
351.1330	6.948e-48
351.1508	6.869e-48
351.1687	6.791e-48
351.1865	6.712e-48
351.2043	6.633e-48
351.2222	6.554e-48
351.2400	6.478e-48
351.2579	6.402e-48
351.2757	6.326e-48
351.2936	6.254e-48
351.3114	5.791e-48
351.3293	5.718e-48
351.3472	5.649e-48
351.3650	5.583e-48
351.3829	5.521e-48
351.4007	5.462e-48
351.4186	5.407e-48
351.4365	5.355e-48
351.4543	5.307e-48
351.4722	5.263e-48
351.4901	5.224e-48
351.5080	5.188e-48
351.5258	5.157e-48
351.5437	5.130e-48
351.5616	5.108e-48
351.5795	5.091e-48
351.5974	5.078e-48
351.6153	5.069e-48
351.6331	5.065e-48
351.6510	5.065e-48
351.6689	5.070e-48
351.6868	5.078e-48
351.7047	5.091e-48
351.7226	5.109e-48
351.7405	5.132e-48
351.7584	5.157e-48
351.7763	5.189e-48
351.7942	5.223e-48
351.8121	5.261e-48
351.8300	5.303e-48
351.8479	5.350e-48
351.8658	5.400e-48
351.8838	5.454e-48
351.9017	5.512e-48
351.9196	5.572e-48
351.9375	5.636e-48
351.9554	5.703e-48
351.9733	5.774e-48
351.9913	5.849e-48
352.0092	5.926e-48
352.0271	6.006e-48
352.0451	6.088e-48
352.0630	6.174e-48
352.0809	6.262e-48
352.0989	6.352e-48
352.1168	6.443e-48
352.1347	6.538e-48
352.1527	6.635e-48
352.1706	6.735e-48
352.1886	6.837e-48
352.2065	6.942e-48
352.2244	7.049e-48
352.2424	7.158e-48
352.2604	7.268e-48
352.2783	7.380e-48
352.2963	7.494e-48
352.3142	7.610e-48
352.3322	7.727e-48
352.3501	7.847e-48
352.3681	7.968e-48
352.3861	8.091e-48
352.4040	8.215e-48
352.4220	8.341e-48
352.4400	8.468e-48
352.4579	8.598e-48
352.4759	8.729e-48
352.4939	8.861e-48
352.5119	8.994e-48
352.5298	9.129e-48
352.5478	9.265e-48
352.5658	9.403e-48
352.5838	9.543e-48
352.6018	9.682e-48
352.6198	9.824e-48
352.6378	9.965e-48
352.6557	1.011e-47
352.6737	1.025e-47
352.6917	1.040e-47
352.7097	1.054e-47
352.7277	1.069e-47
352.7457	1.084e-47
352.7637	1.098e-47
352.7817	1.113e-47
352.7997	1.128e-47
352.8178	1.143e-47
352.8358	1.158e-47
352.8538	1.173e-47
352.8718	1.188e-47
352.8898	1.203e-47
352.9078	1.218e-47
352.9258	1.233e-47
352.9439	1.247e-47
352.9619	1.262e-47
352.9799	1.277e-47
352.9979	1.292e-47
353.0160	1.306e-47
353.0340	1.321e-47
353.0520	1.336e-47
353.0701	1.350e-47
353.0881	1.364e-47
353.1061	1.379e-47
353.1242	1.393e-47
353.1422	1.406e-47
353.1603	1.420e-47
353.1783	1.434e-47
353.1964	1.447e-47
353.2144	1.460e-47
353.2324	1.473e-47
353.2505	1.486e-47
353.2686	1.499e-47
353.2866	1.511e-47
353.3047	1.523e-47
353.3227	1.535e-47
353.3408	1.547e-47
353.3589	1.559e-47
353.3769	1.571e-47
353.3950	1.582e-47
353.4131	1.593e-47
353.4311	1.604e-47
353.4492	1.615e-47
353.4673	1.626e-47
353.4854	1.636e-47
353.5034	1.647e-47
353.5215	1.657e-47
353.5396	1.670e-47
353.5577	1.684e-47
353.5758	1.697e-47
353.5938	1.710e-47
353.6119	1.724e-47
353.6300	1.737e-47
353.6481	1.751e-47
353.6662	1.764e-47
353.6843	1.778e-47
353.7024	1.792e-47
353.7205	1.805e-47
353.7386	1.819e-47
353.7567	1.833e-47
353.7748	1.848e-47
353.7929	1.862e-47
353.8110	1.877e-47
353.8292	1.892e-47
353.8473	1.907e-47
353.8654	1.923e-47
353.8835	1.939e-47
353.9016	1.955e-47
353.9197	1.972e-47
353.9379	1.989e-47
353.9560	2.006e-47
353.9741	2.024e-47
353.9923	2.042e-47
354.0104	2.061e-47
354.0285	2.080e-47
354.0466	2.099e-47
354.0648	2.119e-47
354.0829	2.140e-47
354.1011	2.161e-47
354.1192	2.183e-47
354.1373	2.205e-47
354.1555	2.227e-47
354.1736	2.250e-47
354.1918	2.274e-47
354.2099	2.298e-47
354.2281	2.322e-47
354.2462	2.348e-47
354.2644	2.373e-47
354.2826	2.400e-47
354.3007	2.427e-47
354.3189	2.454e-47
354.3370	2.482e-47
354.3552	2.510e-47
354.3734	2.539e-47
354.3915	2.569e-47
354.4097	2.599e-47
354.4279	2.629e-47
354.4461	2.660e-47
354.4642	2.692e-47
354.4824	2.724e-47
354.5006	2.756e-47
354.5188	2.789e-47
354.5370	2.822e-47
354.5551	2.856e-47
354.5733	2.890e-47
354.5915	2.924e-47
354.6097	2.959e-47
354.6279	2.994e-47
354.6461	3.029e-47
354.6643	3.065e-47
354.6825	3.101e-47
354.7007	3.137e-47
354.7189	3.173e-47
354.7371	3.210e-47
354.7553	3.247e-47
354.7735	3.284e-47
354.7917	3.321e-47
354.8099	3.358e-47
354.8282	3.396e-47
354.8464	3.434e-47
354.8646	3.472e-47
354.8828	3.509e-47
354.9010	3.547e-47
354.9193	3.586e-47
354.9375	3.624e-47
354.9557	3.662e-47
354.9739	3.701e-47
354.9922	3.739e-47
355.0104	3.778e-47
355.0286	3.817e-47
355.0469	3.856e-47
355.0651	3.895e-47
355.0834	3.934e-47
355.1016	3.973e-47
355.1198	4.012e-47
355.1381	4.052e-47
355.1563	4.092e-47
355.1746	4.132e-47
355.1928	4.172e-47
355.2111	4.212e-47
355.2294	4.253e-47
355.2476	4.294e-47
355.2659	4.335e-47
355.2841	4.377e-47
355.3024	4.419e-47
355.3206	4.461e-47
355.3389	4.504e-47
355.3572	4.547e-47
355.3755	4.591e-47
355.3937	4.635e-47
355.4120	4.679e-47
355.4303	4.724e-47
355.4486	4.770e-47
355.4668	4.817e-47
355.4851	4.864e-47
355.5034	4.911e-47
